127.0.0.1 - - [09/Nov/2020:16:30:14 +0900] "GET / HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:06:05 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:06:16 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:06:16 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:09:42 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1079
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:09:42 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:01 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1079
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:01 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:15 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1089
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:15 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:17 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1089
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:17 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:18 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1089
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:18 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:19 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1089
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:19 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:25 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1093
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:10:25 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:11:35 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:11:35 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:12:29 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1280
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:12:29 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:27:53 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:27:53 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:28:05 +0900] "POST /week9/Practice24/calc_result.jsp HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:28:05 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:29:04 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:29:04 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:29:12 +0900] "POST /week9/Practice24/calc_result.jsp HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:29:12 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:29:57 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:30:02 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:30:02 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:30:08 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1344
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:30:08 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 200 30848
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:30:12 +0900] "POST /week9/Practice24/calc_result.jsp HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:30:27 +0900] "POST /week9/Practice24/calc_result.jsp HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:32:19 +0900] "POST /week9/Practice24/calc_result.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:32:48 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1386
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:32:50 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1386
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:34:33 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1385
0:0:0:0:0:0:0:1 - - [09/Nov/2020:17:34:33 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:18:54:48 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1385
0:0:0:0:0:0:0:1 - - [09/Nov/2020:18:54:48 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:18:54:49 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1385
0:0:0:0:0:0:0:1 - - [09/Nov/2020:18:54:49 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:18:56:13 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1382
0:0:0:0:0:0:0:1 - - [09/Nov/2020:18:56:13 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:18:56:51 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1374
0:0:0:0:0:0:0:1 - - [09/Nov/2020:18:56:51 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:18:57:24 +0900] "POST /week9/Practice24/calc_result.jsp HTTP/1.1" 200 1104
0:0:0:0:0:0:0:1 - - [09/Nov/2020:18:57:24 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:04:24 +0900] "GET /week9/Practice24/calc.jsp HTTP/1.1" 200 1374
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:04:24 +0900] "GET /week9/Practice24/image/cal.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:10:33 +0900] "GET /week9/Practice25/session_01.jsp HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:10:47 +0900] "GET /week9/Practice25/session_01.jsp HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:15:15 +0900] "POST /week9/Practice25/session_02.jsp HTTP/1.1" 200 274
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:15:39 +0900] "POST /week9/Practice25/session_02.jsp HTTP/1.1" 200 267
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:19:12 +0900] "POST /week9/Practice25/session_02.jsp HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:19:41 +0900] "POST /week9/Practice25/session_02.jsp HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:19:43 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:22:10 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:22:31 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:22:40 +0900] "POST /week9/Practice25/session_02.jsp HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:22:43 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:22:46 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:22:50 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:11 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:26 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:28 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:30 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:31 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:32 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:33 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:33 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:34 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:35 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:24:35 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:29:04 +0900] "GET /week9/Practice25/session_01.jsp HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:29:10 +0900] "GET /week9/Practice25/session_01.jsp HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:29:17 +0900] "POST /week9/Practice25/session_02.jsp HTTP/1.1" 200 340
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:29:19 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:29:23 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:29:25 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:29:27 +0900] "GET /week9/Practice25/session_03.jsp HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:32:32 +0900] "GET /week9/Practice26/session_01.jsp HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:32:38 +0900] "GET /week9/Practice26/session_01.jsp HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:32:40 +0900] "GET /week9/Practice26/session_01.jsp HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:32:47 +0900] "POST /week9/Practice26/session_02.jsp HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:32:53 +0900] "POST /week9/Practice26/session_02.jsp HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:33:11 +0900] "GET /week9/Practice26/session_01.jsp HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:33:15 +0900] "POST /week9/Practice26/session_02.jsp HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:33:29 +0900] "GET /week9/Practice26/session_01.jsp HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:33:29 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:33:32 +0900] "POST /week9/Practice26/session_02.jsp HTTP/1.1" 200 339
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:34:00 +0900] "POST /week9/Practice26/session_02.jsp HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:43:13 +0900] "GET /week9/Practice26/session_01.jsp HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:43:13 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [09/Nov/2020:19:43:20 +0900] "POST /week9/Practice26/session_02.jsp HTTP/1.1" 200 347
